"date","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_new","hospitalized_accumulated","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","cases_14days","cases_7days","cases_PCR_14days","cases_PCR_7days","daily_cases","daily_cases_avg7","daily_cases_PCR","daily_cases_PCR_avg7","daily_deaths","daily_deaths_inc","daily_deaths_avg3","daily_deaths_avg7","deaths_last_week"
2021-04-18,1488,948,3001015,10145,8889,106914,118891,1908,90992,3533328,1959369,7786,117767,57574,71934,35774,3288,8224.9,2145,5110.6,53,0.1,68.7,80.9,566
2021-04-19,1570,2768,3013452,9870,8960,107105,119242,2092,91090,3542957,1965720,7864,120221,58172,73637,35620,9629,8310.3,6351,5088.6,98,0.1,72.7,79.7,558
2021-04-20,2490,2430,3026291,9914,8881,107237,119562,2103,91204,3552750,1972083,7899,120496,59981,73005,35846,9793,8568.7,6363,5120.9,114,0.1,88.3,86.9,608
2021-04-21,2470,2400,3038937,9969,8742,107363,119871,2128,91320,3562639,1978101,7954,120437,59526,72561,35816,9889,8503.7,6018,5116.6,116,0.1,109.3,89,623
2021-04-22,2418,2309,3049961,10184,8738,107500,120190,2136,91407,3572348,1983918,7981,119073,59218,71844,35674,9709,8459.7,5817,5096.3,87,0.1,105.7,88.7,621
2021-04-23,2264,2349,3062305,8965,8393,107638,120448,2127,91516,3583458,1991140,8007,119564,59908,72453,36611,11110,8558.3,7222,5230.1,109,0.1,104,92,644
2021-04-24,1713,1187,3071210,9014,8622,107638,120729,1995,91620,3589149,1993493,8008,118768,59109,72081,36269,5691,8444.1,2353,5181.3,104,0.1,100,97.3,681
2021-04-25,1538,777,3080065,10398,8936,107659,120939,1996,91666,3591377,1994460,8029,115623,58049,70865,35091,2228,8292.7,967,5013,46,0.1,86.3,96.3,674
2021-04-26,1746,2864,3092752,10144,8900,107813,124246,2159,91760,3600892,2000671,8068,116107,57935,70571,34951,9515,8276.4,6211,4993,94,0.1,81.3,95.7,670
2021-04-27,2246,2162,3105013,10061,8772,107945,109483,2165,91856,3609935,2006463,8107,117166,57185,70226,34380,9043,8169.3,5792,4911.4,96,0.1,78.7,93.1,652
2021-04-28,2297,2210,3117139,8764,8636,108069,121786,2181,91948,3618918,2012053,8140,115805,56279,69768,33952,8983,8039.9,5590,4850.3,92,0.1,94,89.7,628
2021-04-29,2242,2250,3128254,10120,8476,108180,114056,2169,92043,3627787,2017388,8155,114657,55439,69144,33470,8869,7919.9,5335,4781.4,95,0.1,94.3,90.9,636
2021-04-30,2107,2027,3139749,8957,8188,108325,122360,2143,92114,3636560,2022789,8166,113010,53102,68260,31649,8773,7586,5401,4521.3,71,0.1,86,85.4,598
2021-05-01,1592,791,3147925,9112,8343,108345,122605,1633,92175,3641154,2024747,8168,111114,52005,67523,31254,4594,7429.3,1958,4464.9,61,0.1,75.7,79.3,555
2021-05-02,1151,781,3156311,10515,8414,108354,122762,1976,92221,3643770,2026437,8193,110442,52393,67068,31977,2616,7484.7,1690,4568.1,46,0,59.3,79.3,555
2021-05-03,1496,2404,3167913,10139,8489,108512,122938,2156,92311,3650642,2030348,8315,107685,49750,64628,29677,6872,7107.1,3911,4239.6,90,0.1,65.7,78.7,551
2021-05-04,1820,1698,3178976,10137,8061,108629,123267,2103,92424,3657429,2034602,8344,104679,47494,62519,28139,6787,6784.9,4254,4019.9,113,0.1,83,81.1,568
2021-05-05,1790,1776,3190379,10148,7714,108739,123522,2078,92507,3664927,2039280,8379,102288,46009,61179,27227,7498,6572.7,4678,3889.6,83,0.1,95.3,79.9,559
2021-05-06,1669,1659,3199825,10003,7571,108875,123756,2043,92587,3672159,2043656,8410,99811,44372,59738,26268,7232,6338.9,4376,3752.6,80,0.1,92,77.7,544
2021-05-07,1662,1545,3209904,8509,7315,109018,0,1505,92643,3679482,2048052,8439,96024,42922,56912,25263,7323,6131.7,4396,3609,56,0.1,73,75.6,529
2021-05-08,1310,654,3217216,8547,7217,109055,124150,1548,92716,3683547,2049740,8439,94398,42393,56247,24993,4065,6056.1,1688,3570.4,73,0.1,69.7,77.3,541
2021-05-09,865,429,3224302,9761,7382,109095,124308,1862,92754,3685471,2050885,8462,94094,41701,56425,24448,1924,5957.3,1145,3492.6,38,0,55.7,76.1,533
2021-05-10,1052,1740,3234235,9473,7168,109249,124540,1953,92819,3691607,2054728,8483,90715,40965,54057,24380,6136,5852.1,3843,3482.9,65,0.1,58.7,72.6,508
2021-05-11,1465,1242,3244034,9322,6804,109363,124706,1902,92938,3697238,2058079,8514,87303,39809,51616,23477,5631,5687,3351,3353.9,119,0.1,74,73.4,514
2021-05-12,1419,1352,3253810,9139,6486,109447,124907,1863,93020,3703068,2061460,8530,84150,38141,49407,22180,5830,5448.7,3381,3168.6,82,0.1,88.7,73.3,513
2021-05-13,1324,1158,3262401,9017,6171,109546,125066,1802,93079,3708449,2064473,8549,80662,36290,47085,20817,5381,5184.3,3013,2973.9,59,0.1,86.7,70.3,492
2021-05-14,1364,1095,3271459,7806,5868,109696,128329,1773,93141,3714389,2067737,8556,77829,34907,44948,19685,5940,4986.7,3264,2812.1,62,0.1,67.7,71.1,498
2021-05-15,919,463,3277801,7778,5831,109706,125394,1642,93176,3717404,2068995,8557,76250,33857,44248,19255,3015,4836.7,1258,2750.7,35,0,52,65.7,460
2021-05-16,707,480,3283971,8836,5962,109700,125504,1627,93204,3719066,2070085,8567,75296,33595,43648,19200,1662,4799.3,1090,2742.9,28,0,41.7,64.3,450
2021-05-17,1216,1532,3293910,8326,5813,109846,125665,1727,93252,3725146,2073568,8605,74504,33539,43220,18840,6080,4791.3,3483,2691.4,48,0.1,37,61.9,433
2021-05-18,1351,1020,3302912,8092,5540,109980,125847,1684,93314,3730166,2076557,8635,72737,32928,41955,18478,5020,4704,2989,2639.7,62,0.1,46,53.7,376
2021-05-19,1456,1193,3311421,7974,5272,110101,125965,1641,93374,3735504,2079663,8648,70577,32436,40383,18203,5338,4633.7,3106,2600.4,60,0.1,56.7,50.6,354
2021-05-20,1442,1068,3319243,7878,5046,110202,126096,1595,93415,3740902,2082495,8680,68743,32453,38839,18022,5398,4636.1,2832,2574.6,41,0,54.3,48,336
2021-05-21,1333,1040,3327766,6619,4751,110352,126247,1557,93462,3746474,2085484,8698,66992,32085,37432,17747,5572,4583.6,2989,2535.3,47,0.1,49.3,45.9,321
2021-05-22,1026,366,3333648,6618,4719,110351,126368,1430,93488,3749735,2086653,8698,66188,32331,36913,17658,3261,4618.7,1169,2522.6,26,0,38,44.6,312
2021-05-23,623,380,3338894,7477,4821,110358,126443,1415,93513,3751125,2087567,8701,65654,32059,36682,17482,1390,4579.9,914,2497.4,25,0,32.7,44.1,309
2021-05-24,973,1156,3347737,5946,4725,110496,126625,1482,93562,3756139,2090346,8728,64532,30993,35618,16778,5014,4427.6,2779,2396.9,49,0.1,33.3,44.3,310
2021-05-25,1245,959,3357478,6082,4514,110552,126766,1430,93596,3760930,2093179,8750,63692,30764,35100,16622,4791,4394.9,2833,2374.6,34,0,36,40.3,282
2021-05-26,1256,1066,3365879,5956,4298,110665,126863,1399,93638,3765862,2095854,8757,62794,30358,34394,16191,4932,4336.9,2675,2313,42,0,41.7,37.7,264
2021-05-27,1272,960,3373864,5820,4167,110752,126983,1356,93658,3770903,2098396,8767,62454,30001,33923,15901,5041,4285.9,2542,2271.6,20,0,32,34.7,243
2021-05-28,1287,985,3381682,5724,3954,110854,127103,1331,93687,3775935,2100963,8774,61546,29461,33226,15479,5032,4208.7,2567,2211.3,29,0,30.3,32.1,225
2021-05-29,924,466,3387696,5736,3989,110854,127207,1128,93712,3779362,2102106,8776,61958,29627,33111,15453,3427,4232.4,1143,2207.6,25,0,24.7,32,224
2021-05-30,595,351,3393321,5730,4119,110866,127291,1117,93740,3780672,2102976,8784,61606,29547,32891,15409,1310,4221,870,2201.3,28,0,27.3,32.4,227
2021-05-31,1032,743,3402072,5476,4078,110945,127441,1167,93771,3785484,2105232,8813,60338,29345,31664,14886,4812,4192.1,2256,2126.6,31,0,28,29.9,209
2021-06-01,1212,1333,3410525,5428,3917,111008,127551,1185,93816,3790441,2108013,8820,60275,29511,31456,14834,4957,4215.9,2781,2119.1,45,0,34.7,31.4,220
2021-06-02,1194,880,3419710,5488,3725,111117,127625,1133,93862,3795116,2110295,8843,59612,29254,30632,14441,4675,4179.1,2282,2063,46,0,40.7,32,224
2021-06-03,1282,681,3427660,5415,3599,111196,127720,1055,93904,3799675,2112254,8852,58773,28772,29759,13858,4559,4110.3,1959,1979.7,42,0,44.3,35.1,246
2021-06-04,1204,1025,3435861,5268,3395,111288,127801,1075,93940,3804389,2114596,8863,57915,28454,29112,13633,4714,4064.9,2342,1947.6,36,0,41.3,36.1,253
2021-06-05,683,298,3442105,5333,3395,111297,127876,740,93960,3807208,2115552,8863,57473,27846,28899,13446,2819,3978,956,1920.9,20,0,32.7,35.4,248
2021-06-06,501,356,3447278,5260,3463,111305,127939,934,93977,3808302,2116335,8869,57177,27630,28768,13359,1094,3947.1,783,1908.4,17,0,24.3,33.9,237
2021-06-07,826,1087,3455837,5105,3435,111425,128033,1033,94010,3813114,2118571,8883,56975,27630,28225,13339,4812,3947.1,2236,1905.6,33,0,23.3,34.1,239
2021-06-08,1045,812,3463506,5025,3260,111523,128109,1001,94044,3816967,2120518,8896,56037,26526,27339,12505,3853,3789.4,1947,1786.4,34,0,28,32.6,228
2021-06-09,1017,809,3471133,4928,3117,111529,128180,966,94063,3820849,2122407,8900,54987,25733,26553,12112,3882,3676.1,1889,1730.3,19,0,28.7,28.7,201
2021-06-10,1042,857,3477951,4758,3056,111590,128250,941,94095,3824921,2124158,8965,54018,25246,25762,11904,4072,3606.6,1751,1700.6,32,0,28.3,27.3,191
2021-06-11,973,798,3485139,4690,2838,111632,128327,889,94114,3828837,2125942,8977,52902,24448,24979,11346,3916,3492.6,1784,1620.9,19,0,23.3,24.9,174
2021-06-12,898,315,3490422,4744,2824,111653,128365,759,94130,3831663,2126730,8979,52301,24455,24624,11178,2826,3493.6,788,1596.9,16,0,22.3,24.3,170
2021-06-13,438,346,3495154,4688,2930,111656,128431,762,94142,3832675,2127497,8991,52003,24373,24521,11162,1012,3481.9,767,1594.6,12,0,15.7,23.6,165
2021-06-14,690,947,3503227,4422,2894,111737,128475,866,94163,3836504,2129382,9009,51020,23390,24150,10811,3829,3341.4,1885,1544.4,21,0,16.3,21.9,153
2021-06-15,905,841,3510509,4400,2733,111776,128530,830,94203,3840218,2131246,9025,49777,23251,23233,10728,3714,3321.6,1864,1532.6,40,0,24.3,22.7,159
2021-06-16,977,769,3518262,4016,2603,111824,128598,780,94216,3843864,2133003,9032,48748,23015,22708,10596,3646,3287.9,1757,1513.7,13,0,24.7,21.9,153
2021-06-17,954,871,3524516,4345,2477,111891,128655,753,94242,3847785,2134812,9045,48110,22864,22558,10654,3921,3266.3,1809,1522,26,0,26.3,21,147
2021-06-18,1000,828,3530217,4260,2340,111978,128697,720,94257,3851657,2136477,9050,47268,22820,21881,10535,3872,3260,1665,1505,15,0,18,20.4,143
2021-06-19,895,437,3535725,4315,2326,111981,128725,646,94269,3854583,2137416,9050,47375,22920,21864,10686,2926,3274.3,939,1526.6,12,0,17.7,19.9,139
2021-06-20,443,471,3539741,4424,2400,111982,128748,653,94283,3855757,2138385,9050,47455,23082,22050,10888,1174,3297.4,969,1555.4,14,0,13.7,20.1,141
2021-06-21,761,1068,3547292,4236,2353,112048,128784,713,94291,3859950,2140638,9056,46836,23446,22067,11256,4193,3349.4,2253,1608,8,0,11.3,18.3,128
2021-06-22,1111,978,3554070,4207,2294,112105,128831,682,94327,3863956,2142729,9068,46989,23738,22211,11483,4006,3391.1,2091,1640.4,36,0,19.3,17.7,124
2021-06-23,1047,1105,3560906,4249,2158,112156,128866,524,94341,3868352,2145034,9072,47503,24488,22627,12031,4396,3498.3,2305,1718.7,14,0,19.3,17.9,125
2021-06-24,793,809,3566299,4240,2097,112242,128900,605,94352,3872178,2146883,9073,47257,24393,22725,12071,3826,3484.7,1849,1724.4,11,0,20.3,15.7,110
2021-06-25,1659,1209,3572848,4265,2016,112317,128939,611,94359,3877865,2149718,9073,49028,26208,23776,13241,5687,3744,2835,1891.6,7,0,10.7,14.6,102
2021-06-26,1057,651,3577511,4302,2026,112300,128955,531,94374,3881712,2151389,9073,50049,27129,24659,13973,3847,3875.6,1671,1996.1,15,0,11,15,105
2021-06-27,543,750,3582337,4383,2088,112309,128978,543,94388,3884064,2153422,9075,51389,28307,25925,15037,2352,4043.9,2033,2148.1,14,0,12,15,105
2021-06-28,1756,2473,3589080,4256,2119,112390,129016,596,94400,3892614,2158979,9095,56110,32664,29597,18341,8550,4666.3,5557,2620.1,12,0,13.7,15.6,109
2021-06-29,1960,3009,3596384,4456,2030,112424,129031,579,94433,3902186,2165946,9095,61968,38230,34700,23217,9572,5461.4,6967,3316.7,33,0,19.7,15.1,106
2021-06-30,2919,3524,3603983,4740,2030,112510,129094,566,94453,3914288,2174535,9102,70424,45936,41532,29501,12102,6562.3,8589,4214.4,20,0,21.7,16,112
2021-07-01,3763,3817,3610683,5036,2010,112588,129105,547,94462,3927637,2183332,9108,79852,55459,48520,36449,13349,7922.7,8797,5207,9,0,20.7,15.7,110
2021-07-02,3872,4272,3506602,5390,1984,71,129152,540,94477,3941464,2192525,9110,89807,63599,56048,42807,13827,9085.6,9193,6115.3,15,0,14.7,16.9,118
2021-07-03,2306,2490,3511902,5793,2089,43,129186,450,94491,3950062,2198300,9113,95479,68350,60884,46911,8598,9764.3,5775,6701.6,14,0,12.7,16.7,117
2021-07-04,2128,2059,3629795,5770,2153,112630,129204,460,94502,3957118,2204236,9113,101361,73054,65851,50814,7056,10436.3,5936,7259.1,11,0,13.3,16.3,114
2021-07-05,4315,5130,3639921,6323,2312,112727,129251,579,94507,3977238,2216516,9116,117288,84624,75878,57537,20120,12089.1,12280,8219.6,5,0,10,15.3,107
2021-07-06,4630,5217,3648937,7068,2363,112756,129302,571,94534,3995425,2229693,9124,131469,93239,86964,63747,18187,13319.9,13177,9106.7,27,0,14.3,14.4,101
2021-07-07,5978,5778,3658259,8058,2392,112817,129337,568,94548,4016185,2244242,9124,147833,101897,99208,69707,20760,14556.7,14549,9958.1,14,0,15.3,13.6,95
2021-07-08,6817,6034,3667521,9012,2486,112898,129386,594,94561,4037809,2258976,9141,165631,110172,112093,75644,21624,15738.9,14734,10806.3,13,0,18,14.1,99
2021-07-09,6923,5264,3564101,9896,2608,90,129436,585,94572,4059322,2272981,9167,181457,117858,123263,80456,21513,16836.9,14005,11493.7,11,0,12.7,13.6,95
2021-07-10,6635,2602,3571184,10791,2747,57,129477,369,94584,4074897,2282209,9167,193185,124835,130820,83909,15575,17833.6,9228,11987,12,0,12,13.3,93
2021-07-11,3241,2590,3690963,11333,2999,112917,129530,531,94589,4085596,2290560,9167,201532,128478,137138,86324,10699,18354,8351,12332,5,0,9.3,12.4,87
2021-07-12,6944,5933,3700539,11897,3367,112998,129621,675,94602,4111285,2307643,9169,218671,134047,148664,91127,25689,19149.6,17083,13018.1,13,0,10,13.6,95
2021-07-13,6908,5603,3712262,13139,3584,113075,129727,582,94632,4137088,2324116,9173,234902,141663,158170,94423,25803,20237.6,16473,13489,30,0,16,14,98
2021-07-14,8477,6112,3723768,14518,3803,113132,129823,742,94654,4164266,2341791,9174,249978,148081,167256,97549,27178,21154.4,17675,13935.6,22,0,21.7,15.1,106
2021-07-15,8922,6150,3735713,15939,4107,113199,129925,772,94673,4192545,2358767,9177,264908,154736,175435,99791,28279,22105.1,16976,14255.9,19,0,23.7,16,112
2021-07-16,8623,5421,3633913,17122,4322,127,130055,804,94702,4219793,2375215,9181,278329,160471,182690,102234,27248,22924.4,16448,14604.9,29,0,23.3,18.6,130
2021-07-17,7652,3431,3642775,18203,4624,85,130140,595,94722,4238907,2384667,9182,288845,164010,186367,102458,19114,23430,9452,14636.9,20,0,22.7,19.7,138
2021-07-18,3988,3134,3763830,19046,4980,113218,130242,802,94741,4251245,2393487,9184,294127,165649,189251,102927,12338,23664.1,8820,14703.9,19,0,22.7,21.7,152
2021-07-19,7952,6720,3775831,19619,5594,113287,138702,952,94779,4282889,2412232,9193,305651,171604,195716,104589,31644,24514.9,18745,14941.3,38,0,25.7,25.3,177
2021-07-20,8655,5979,3788635,20948,5881,113338,130634,1007,94839,4311188,2429371,9202,315763,174100,199678,105255,28299,24871.4,17139,15036.4,60,0.1,39,29.6,207
2021-07-21,9846,5858,3801647,22150,6189,113350,130880,1064,94888,4340592,2446332,9203,324407,176326,202090,104541,29404,25189.4,16961,14934.4,49,0.1,49,33.4,234
2021-07-22,10134,6570,3814272,23454,6615,113407,131112,1103,94941,4369277,2462737,9218,331468,176732,203761,103970,28685,25247.4,16405,14852.9,53,0.1,54,38.3,268
2021-07-23,9359,5726,3712841,24520,6791,103,131334,1118,94994,4398997,2478640,9218,339675,179204,205659,103425,29720,25600.6,15903,14775,53,0.1,51.7,41.7,292
2021-07-24,5216,3293,3721408,25427,7115,67,131476,854,95064,4415567,2486671,9221,340670,176660,204462,102004,16570,25237.1,8031,14572,70,0.1,58.7,48.9,342
2021-07-25,3498,2076,3841993,25889,7502,113458,131636,1057,95120,4426330,2493718,9257,340734,175085,203158,100231,10763,25012.1,7047,14318.7,56,0.1,59.7,54.1,379
2021-07-26,7763,6425,3852274,25567,8081,113516,131897,1313,95182,4459177,2509940,9282,347892,176288,202297,97708,32847,25184,16222,13958.3,62,0.1,62.7,57.6,403
2021-07-27,8145,5105,3864001,26079,8175,113619,132101,1312,95301,4486167,2524641,9290,349079,174979,200525,95270,26990,24997,14701,13610,119,0.1,79,66,462
2021-07-28,8856,5481,3875445,26514,8242,113634,132367,1407,95377,4512430,2538883,9299,348164,171838,197092,92551,26263,24548.3,14242,13221.6,76,0.1,85.7,69.9,489
2021-07-29,8425,5304,3887324,26701,8348,113726,132613,1482,95453,4538318,2551798,9320,345773,169041,193031,89061,25888,24148.7,12915,12723,76,0.1,90.3,73.1,512
2021-07-30,7477,4954,3784671,26862,8216,73,132892,1465,95542,4562678,2564831,9331,342885,163681,189616,86191,24360,23383,13033,12313,89,0.1,80.3,78.3,548
2021-07-31,4133,1881,3792105,27111,8409,39,133056,1079,95609,4576588,2570864,9331,337681,161021,186197,84193,13910,23003,6033,12027.6,67,0.1,77.3,77.9,545
2021-08-01,2880,1634,3913113,27229,8641,113769,131772,1398,95654,4585187,2575989,9332,333942,158857,182502,82271,8599,22693.9,5125,11753,45,0,67,76.3,534
2021-08-02,6586,5888,3922738,26096,8828,113850,131995,1658,95755,4613163,2588078,9356,330274,153986,175846,78138,27976,21998,12089,11162.6,101,0.1,71,81.9,573
2021-08-03,6200,4097,3932217,25908,8750,113916,132290,1667,95911,4634039,2598581,9372,322851,147872,169210,73940,20876,21124.6,10503,10562.9,156,0.2,100.7,87.1,610
2021-08-04,7006,4397,3941303,25485,8558,113972,140483,1721,96014,4654555,2608758,9395,313963,142125,162426,69875,20516,20303.6,10177,9982.1,103,0.1,120,91,637
2021-08-05,6417,4070,3949658,24779,8450,114049,135715,1724,96119,4674432,2618159,9409,305155,136114,155422,66361,19877,19444.9,9401,9480.1,105,0.1,121.3,95.1,666
2021-08-06,6015,3705,3843590,24104,8238,77,132923,1669,96215,4693707,2627593,9419,294710,131029,148953,62762,19275,18718.4,9434,8966,96,0.1,101.3,96.1,673
2021-08-07,3393,1245,3850741,23991,8377,48,133083,1213,96297,4704463,2631794,9421,288896,127875,145123,60930,10756,18267.9,4201,8704.3,82,0.1,94.3,98.3,688
2021-08-08,1967,1261,3970088,23589,8573,114067,133196,1540,96345,4710654,2635478,9425,284324,125467,141760,59489,6191,17923.9,3684,8498.4,48,0,75.3,98.7,691
2021-08-09,6731,4238,3977754,22122,8784,114188,133449,1787,96442,4731671,2644462,9459,272494,118508,134522,56384,21017,16929.7,8984,8054.9,97,0.1,75.7,98.1,687
2021-08-10,4568,2890,3986187,21266,8444,114260,133696,1755,96554,4747211,2652296,9471,261044,113172,127655,53715,15540,16167.4,7834,7673.6,112,0.1,85.7,91.9,643
2021-08-11,5356,3355,3993645,20591,8297,114295,133903,1737,96727,4762747,2659971,9491,250317,108192,121088,51213,15536,15456,7675,7316.1,173,0.2,127.3,101.9,713
2021-08-12,5075,3044,4001081,19941,8051,114350,135598,1733,96835,4778341,2667067,9514,240023,103909,115269,48908,15594,14844.1,7096,6986.9,108,0.1,131,102.3,716
2021-08-13,4373,2619,3893256,18961,7878,46,135741,1659,96931,4792579,2673892,9537,229901,98872,109061,46299,14238,14124.6,6825,6614.1,96,0.1,125.7,102.3,716
2021-08-14,2519,927,3898339,18885,7948,48,134401,1193,97008,4800540,2677067,9539,223952,96077,106203,45273,7961,13725.3,3175,6467.6,77,0.1,93.7,101.6,711
2021-08-15,1808,826,4017804,21401,8033,114469,134547,1524,97071,4806900,2680058,9585,221713,96246,104069,44580,6360,13749.4,2991,6368.6,63,0.1,78.7,103.7,726
2021-08-16,4903,3401,4024676,17613,7984,114530,136236,1724,97170,4821240,2687056,9642,208077,89569,98978,42594,14340,12795.6,6998,6084.9,99,0.1,79.7,104,728
2021-08-17,3381,1851,4032122,16155,7794,114616,136408,1707,97336,4833276,2692491,9660,199237,86065,93910,40195,12036,12295,5435,5742.1,166,0.2,109.3,111.7,782
2021-08-18,4390,2268,4039400,15576,7565,114610,136577,1695,97467,4844390,2698556,9674,189835,81643,89798,38585,11114,11663.3,6065,5512.1,131,0.1,132,105.7,740
2021-08-19,3811,2276,4045000,14997,7359,114671,136791,1672,97587,4855468,2704096,9686,181036,77127,85937,37029,11078,11018.1,5540,5289.9,120,0.1,139,107.4,752
2021-08-20,3854,2142,3936944,14223,6973,52,136929,1585,97668,4866971,2709944,9699,173264,74392,82351,36052,11503,10627.4,5848,5150.3,81,0.1,110.7,105.3,737
2021-08-21,2991,707,3942165,14150,6987,39,137027,1153,97734,4873670,2712661,9702,169207,73130,80867,35594,6699,10447.1,2717,5084.9,66,0.1,89,103.7,726
2021-08-22,1288,669,4060930,13960,7113,114731,137120,1443,97789,4877632,2714865,9714,166978,70732,79387,34807,3962,10104.6,2204,4972.4,55,0.1,67.3,102.6,718
2021-08-23,4279,2722,4067228,12943,7029,114792,137257,1646,97897,4890338,2720577,9837,158667,69098,76115,33521,12706,9871.1,5712,4788.7,108,0.1,76.3,103.9,727
2021-08-24,3256,1662,4074158,12668,6788,114842,137441,1610,98094,4899870,2725329,9876,152659,66594,73033,32838,9532,9513.4,4752,4691.1,197,0.2,120,108.3,758
2021-08-25,3308,1736,4079779,12170,6508,114918,137578,1576,98202,4909255,2729983,9902,146508,64865,70012,31427,9385,9266.4,4654,4489.6,108,0.1,137.7,105,735
2021-08-26,2912,1824,4085760,11737,6344,114976,137747,1546,98291,4920745,2736667,9538,142404,65277,69600,32571,11490,9325.3,6684,4653,89,0.1,131.3,100.6,704
2021-08-27,2551,1665,3975976,11178,6056,39,137874,1484,98383,4928946,2740848,9977,136367,61975,66956,30904,8201,8853.6,4181,4414.9,92,0.1,96.3,102.1,715
2021-08-28,1168,550,3980535,10978,6118,37,137977,1054,98443,4933054,2742661,9991,132514,59384,65594,30000,4108,8483.4,1813,4285.7,60,0.1,80.3,101.3,709
2021-08-29,908,475,4100129,10852,6110,115062,138068,1313,98498,4935663,2744170,10007,128763,58031,64112,29305,2609,8290.1,1509,4186.4,55,0.1,69,101.3,709
2021-08-30,2978,1975,4105754,10076,5969,115139,138168,1509,98581,4944249,2748156,10048,123009,53911,61100,27579,8586,7701.6,3986,3939.9,83,0.1,66,97.7,684
2021-08-31,2199,1194,4112831,9772,5686,115192,138299,1424,98755,4950534,2751542,10070,117258,50664,59051,26213,6285,7237.7,3386,3744.7,174,0.2,104,94.4,661
2021-09-01,2854,1441,4118836,9424,5471,115256,138401,1411,98803,4957388,2754925,10085,112998,48133,56369,24942,6854,6876.1,3383,3563.1,48,0,101.7,85.9,601
2021-09-02,2142,1179,4124550,9056,5318,115305,138515,1380,98888,4963248,2757725,10109,107780,42503,53629,21058,5860,6071.9,2800,3008.3,85,0.1,102.3,85.3,597
2021-09-03,1774,1208,4014659,8652,5023,36,138607,1292,98983,4968583,2760384,10130,101612,39637,50440,19536,5335,5662.4,2659,2790.9,95,0.1,76,85.7,600
2021-09-04,961,398,4019001,8613,5010,24,138667,906,99041,4971282,2761575,10131,97612,38228,48914,18914,2699,5461.1,1191,2702,58,0.1,79.3,85.4,598
2021-09-05,587,306,4138046,8439,4990,115424,138728,1141,99091,4973720,2762489,10165,96088,38057,47624,18319,2438,5436.7,914,2617,50,0.1,67.7,84.7,593
2021-09-06,1795,1460,4144254,8099,4903,115484,138811,1288,99214,4979753,2765227,10205,89415,35504,44650,17071,6033,5072,2738,2438.7,123,0.1,77,90.4,633
2021-09-07,1463,932,4150804,7772,4703,115546,138918,1243,99297,4983657,2767560,10219,83787,33123,42231,16018,3904,4731.9,2333,2288.3,83,0.1,85.3,77.4,542
2021-09-08,1382,1030,4156478,7423,4490,115567,138981,1198,99377,4987848,2769791,10223,78593,30460,39808,14866,4191,4351.4,2231,2123.7,80,0.1,95.3,82,574
2021-09-09,1204,892,4160840,7059,4297,115597,139035,1185,99448,4991630,2771563,10277,70885,28382,34896,13838,3782,4054.6,1772,1976.9,71,0.1,78,80,560
2021-09-10,1176,885,4050065,6761,4053,30,130400,1117,99518,4995098,2773481,10306,66152,26515,32633,13097,3468,3787.9,1918,1871,70,0.1,73.7,76.4,535
2021-09-11,575,241,4054431,6689,4005,22,130439,778,99558,4996979,2774250,10313,63925,25697,31589,12675,1881,3671,769,1810.7,40,0,60.3,73.9,517
2021-09-12,378,275,4173729,6594,3992,115659,139204,967,99592,4998195,2774976,10331,62532,24475,30806,12487,1216,3496.4,726,1783.9,34,0,48,71.6,501
2021-09-13,1285,1123,4180019,6167,3910,115665,139258,1100,99642,5002215,2777024,10413,57966,22462,28868,11797,4020,3208.9,2048,1685.3,50,0.1,41.3,61.1,428
2021-09-14,865,766,4186556,5935,3664,115689,139298,1062,99765,5005253,2778682,10447,54719,21596,27140,11122,3038,3085.1,1658,1588.9,123,0.1,69,66.9,468
2021-09-15,1152,698,4192659,5719,3443,115738,139350,1019,99827,5008528,2780272,10466,51140,20680,25347,10481,3275,2954.3,1590,1497.3,62,0.1,78.3,64.3,450
2021-09-16,968,708,4198172,5487,3301,115773,139400,979,99892,5011517,2781750,10476,48269,19887,24025,10187,2989,2841,1478,1455.3,65,0.1,83.3,63.4,444
2021-09-17,976,656,4087859,5263,3118,31,139437,908,99940,5014318,2783194,10478,45735,19220,22810,9713,2801,2745.7,1444,1387.6,48,0,58.3,60.3,422
2021-09-18,466,192,4092478,5209,3102,13,139476,600,99981,5015607,2783760,10488,44325,18628,22185,9510,1289,2661.1,566,1358.6,41,0,51.3,60.4,423
2021-09-19,274,184,4212412,5182,3098,115838,143017,766,100008,5016606,2784261,10495,42886,18411,21772,9285,999,2630.1,501,1326.4,27,0,38.7,59.4,416
2021-09-20,1014,784,4219183,4903,3004,115887,131240,902,100073,5019729,2785752,10527,39976,17514,20525,8728,3123,2502,1491,1246.9,65,0.1,44.3,61.6,431
2021-09-21,818,559,4226023,4682,2839,115920,139618,855,100164,5022041,2787017,10548,38384,16788,19457,8335,2312,2398.3,1265,1190.7,91,0.1,61,57,399
2021-09-22,804,544,4232892,4510,2658,115964,139626,839,100211,5024485,2788285,10558,36637,15957,18494,8013,2444,2279.6,1268,1144.7,47,0,67.7,54.9,384
2021-09-23,696,556,4238617,4361,2523,115995,131354,797,100254,5026679,2789414,10562,35049,15162,17851,7664,2194,2166,1129,1094.9,43,0,60.3,51.7,362
